LoanID,Age,Gender,Marital_Status,Employment_Status,Annual_Income,Loan_Amount,Loan_Term_Months,Credit_Score,Existing_Loans_Count,Loan_Approval_Status
1119,60.0,Male,Widowed,Self-Employed,232718.0,110985.0,60,536.0,0,0
1120,59.0,Female,Married,Self-Employed,65311.0,282713.0,72,667.0,1,0
1121,26.0,Female,Single,Employed,115381.0,430443.0,24,356.0,0,1
1122,26.0,Female,Single,Unemployed,190110.0,11508.0,24,474.0,4,0
1123,23.0,Male,Widowed,Unemployed,44967.0,414824.0,36,513.0,3,0
1124,27.0,Male,Widowed,Self-Employed,48478.0,94059.0,36,326.0,1,0
1125,28.0,Male,Widowed,Self-Employed,206847.0,212041.0,36,418.0,0,1
1126,62.0,Male,Single,Unemployed,221696.0,102475.0,60,446.0,4,1
1127,35.0,Male,Single,Employed,60332.0,135447.0,24,564.0,2,0
1128,67.0,Female,Divorced,Self-Employed,158138.0,397963.0,36,702.0,0,0
1129,49.0,Male,Widowed,Unemployed,59313.0,115648.0,24,557.0,4,0
1130,53.0,Female,Divorced,Unemployed,87857.0,29520.0,60,488.0,4,1
1131,50.0,Female,Married,Unemployed,65900.0,475640.0,72,798.0,4,0
1132,59.0,Male,Divorced,Employed,241141.0,298076.0,60,538.0,4,0
1133,47.0,Female,Married,Self-Employed,241117.0,24734.0,36,626.0,2,0
1134,56.0,Male,Married,Self-Employed,146861.0,336507.0,60,369.0,3,0
1135,49.0,Female,Divorced,Self-Employed,61098.0,317699.0,60,324.0,4,0
1136,58.0,Male,Widowed,Employed,28294.0,254972.0,24,455.0,3,0
1137,53.0,Male,Married,Self-Employed,213652.0,283401.0,12,518.0,2,0
1138,57.0,Female,Widowed,Self-Employed,189173.0,168266.0,48,678.0,2,0
1139,47.0,Male,Single,Self-Employed,176131.0,232926.0,36,493.0,1,0
1140,53.0,Female,Married,Self-Employed,116784.0,152865.0,12,339.0,1,0
1141,24.0,Male,Single,Employed,60626.0,432900.0,72,642.0,4,0
1142,42.0,Male,Divorced,Unemployed,40703.0,360694.0,36,802.0,3,1
1143,22.0,Male,Widowed,Unemployed,123693.0,266894.0,12,749.0,2,0
1144,30.0,Female,Divorced,Self-Employed,212489.0,320363.0,60,635.0,0,0
1145,25.0,Female,Married,Self-Employed,210300.0,401075.0,36,303.0,1,1
1146,30.0,Male,Single,Self-Employed,154277.0,306984.0,12,816.0,1,0
1147,53.0,Female,Married,Employed,186001.0,364536.0,48,796.0,0,0
1148,58.0,Male,Divorced,Self-Employed,234456.0,326471.0,60,525.0,3,0
1149,33.0,Female,Widowed,Employed,184483.0,118827.0,36,449.0,3,0
1150,51.0,Female,Widowed,Self-Employed,231594.0,39819.0,72,537.0,3,0
1151,67.0,Male,Married,Self-Employed,31628.0,90621.0,72,402.0,4,0
1152,56.0,Male,Married,Unemployed,123655.0,471966.0,36,474.0,4,1
1153,65.0,Male,Single,Self-Employed,221161.0,106272.0,12,760.0,0,1
1154,44.0,Male,Divorced,Employed,26518.0,46704.0,36,333.0,2,0
1155,35.0,Male,Married,Unemployed,189563.0,464353.0,60,817.0,0,1
1156,49.0,Female,Single,Employed,159018.0,327523.0,24,739.0,2,0
1157,28.0,Female,Married,Unemployed,20610.0,160390.0,72,584.0,0,1
1158,25.0,Male,Widowed,Employed,220910.0,85987.0,12,524.0,4,0
1159,49.0,Male,Single,Unemployed,54311.0,462172.0,48,556.0,3,1
1160,67.0,Male,Single,Employed,146419.0,378705.0,36,358.0,1,0
1161,24.0,Female,Married,Employed,61876.0,272418.0,60,545.0,0,0
1162,32.0,Male,Divorced,Self-Employed,231264.0,416442.0,36,818.0,0,0
1163,65.0,Male,Widowed,Unemployed,70333.0,441850.0,48,513.0,1,1
1164,22.0,Female,Divorced,Unemployed,202370.0,363606.0,60,515.0,0,0
1165,47.0,Female,Single,Self-Employed,104192.0,462717.0,48,702.0,3,0
1166,51.0,Female,Divorced,Employed,61811.0,246744.0,60,582.0,1,0
1167,56.0,Female,Single,Employed,90072.0,286190.0,24,514.0,1,0
1168,56.0,Male,Divorced,Unemployed,135407.0,79210.0,72,681.0,3,1
1169,,Female,Married,Employed,,,60,,3,1
1170,63.0,Female,Divorced,Unemployed,170928.0,220631.0,48,471.0,1,1
1171,,Male,Single,Unemployed,,,12,,3,1
1172,25.0,Male,Widowed,Employed,101983.0,409719.0,72,684.0,3,0
1173,40.0,Male,Widowed,Employed,65823.0,53392.0,24,394.0,3,0
1174,31.0,Female,Widowed,Employed,118863.0,66472.0,36,343.0,1,0
1175,30.0,Male,Single,Self-Employed,120037.0,248746.0,24,527.0,0,1
1176,60.0,Female,Divorced,Unemployed,225469.0,75904.0,24,616.0,2,1
1177,58.0,Female,Widowed,Employed,236886.0,356207.0,36,634.0,1,0
1178,26.0,Female,Widowed,Self-Employed,87078.0,312479.0,60,766.0,2,0
1179,28.0,Male,Widowed,Employed,127767.0,27487.0,24,596.0,3,0
1180,43.0,Female,Married,Unemployed,87951.0,41593.0,72,844.0,3,0
1181,67.0,Male,Single,Self-Employed,129287.0,80927.0,24,788.0,0,1
1182,,Male,Single,Unemployed,,,12,,3,0
1183,66.0,Male,Single,Employed,41601.0,321966.0,72,823.0,2,1
1184,63.0,Female,Single,Employed,123691.0,58948.0,12,301.0,1,1
1185,32.0,Female,Single,Employed,238171.0,8608.0,72,506.0,1,1
1186,46.0,Female,Married,Self-Employed,192027.0,100987.0,48,640.0,0,1
1187,,Male,Divorced,Self-Employed,,,36,,2,0
1188,60.0,Female,Married,Self-Employed,68435.0,235394.0,72,605.0,3,1
1189,38.0,Female,Widowed,Self-Employed,175116.0,452717.0,72,806.0,4,0
1190,45.0,Female,Married,Employed,31246.0,452128.0,60,768.0,0,1
1191,53.0,Female,Single,Employed,22458.0,32546.0,60,794.0,0,0
1192,67.0,Female,Married,Employed,209579.0,383143.0,48,560.0,4,0
1193,60.0,Male,Single,Self-Employed,26028.0,105804.0,60,663.0,1,0
1194,63.0,Male,Married,Self-Employed,139247.0,466419.0,60,813.0,1,0
1195,,Male,Single,Employed,,,12,,1,1
1196,64.0,Male,Widowed,Employed,157378.0,322330.0,60,754.0,4,1
1197,56.0,Female,Single,Self-Employed,126555.0,178418.0,60,443.0,3,0
1198,,Male,Married,Unemployed,,,48,,3,0
1199,24.0,Female,Widowed,Employed,110444.0,30720.0,48,652.0,2,1
1200,25.0,Male,Married,Employed,32363.0,310167.0,24,598.0,2,0
1201,57.0,Male,Widowed,Employed,165138.0,435818.0,60,759.0,1,1
1202,28.0,Male,Divorced,Self-Employed,83804.0,72082.0,60,726.0,4,0
1203,62.0,Female,Divorced,Employed,134433.0,20050.0,72,330.0,0,0
1204,69.0,Female,Divorced,Employed,68544.0,380497.0,60,631.0,3,1
1205,,Male,Married,Employed,,,12,,4,0
1206,51.0,Female,Married,Employed,20189.0,319308.0,72,351.0,2,0
1207,29.0,Male,Widowed,Employed,31752.0,133470.0,60,683.0,3,1
1208,49.0,Male,Widowed,Unemployed,27482.0,297278.0,12,542.0,3,1
1209,34.0,Male,Widowed,Unemployed,36679.0,151712.0,24,716.0,4,1
1210,60.0,Female,Widowed,Employed,143056.0,484580.0,72,774.0,2,0
1211,61.0,Male,Single,Employed,241160.0,459887.0,36,691.0,4,0
1212,42.0,Male,Divorced,Employed,20799.0,19284.0,60,688.0,0,0
1213,31.0,Male,Single,Employed,241989.0,65526.0,72,768.0,3,0
1214,43.0,Female,Single,Self-Employed,141691.0,401639.0,48,707.0,4,1
1215,21.0,Male,Single,Self-Employed,161006.0,33577.0,72,818.0,4,0
1216,66.0,Female,Single,Self-Employed,77558.0,126867.0,48,488.0,0,0
1217,57.0,Male,Divorced,Unemployed,79223.0,266079.0,60,650.0,4,1
1218,41.0,Female,Single,Employed,235692.0,385391.0,12,582.0,3,1
1219,46.0,Male,Widowed,Self-Employed,61556.0,326044.0,48,456.0,1,0
1220,66.0,Male,Married,Employed,160981.0,351750.0,72,447.0,1,0
1221,56.0,Female,Widowed,Employed,111467.0,466084.0,72,369.0,2,1
1222,43.0,Female,Married,Unemployed,130719.0,273210.0,48,669.0,0,0
1223,21.0,Male,Widowed,Unemployed,111404.0,219648.0,24,814.0,2,1
1224,60.0,Female,Widowed,Self-Employed,63558.0,257539.0,24,533.0,1,1
1225,35.0,Male,Married,Self-Employed,230454.0,371486.0,24,766.0,0,0
1226,41.0,Male,Divorced,Unemployed,238865.0,456104.0,48,586.0,4,0
1227,67.0,Male,Single,Unemployed,179085.0,13583.0,48,593.0,4,0
1228,29.0,Female,Widowed,Employed,123018.0,305201.0,72,780.0,3,1
1229,29.0,Male,Divorced,Employed,173947.0,158676.0,60,433.0,1,0
1230,30.0,Female,Single,Self-Employed,241325.0,293708.0,60,307.0,4,1
1231,46.0,Male,Divorced,Self-Employed,31408.0,328573.0,12,327.0,0,1
1232,61.0,Female,Divorced,Unemployed,55607.0,365744.0,48,819.0,4,0
1233,55.0,Female,Single,Self-Employed,81684.0,93393.0,60,609.0,2,1
1234,45.0,Male,Widowed,Employed,187353.0,382918.0,60,840.0,2,0
1235,46.0,Female,Divorced,Unemployed,47326.0,33941.0,24,793.0,2,1
1236,31.0,Male,Widowed,Employed,33601.0,453727.0,24,333.0,2,0
1237,58.0,Male,Widowed,Unemployed,144594.0,305106.0,24,306.0,2,0
1238,22.0,Male,Widowed,Unemployed,21135.0,174645.0,36,339.0,3,0
1239,27.0,Male,Single,Employed,173813.0,388554.0,60,629.0,2,0
1240,38.0,Male,Married,Self-Employed,31913.0,423908.0,24,361.0,3,0
1241,47.0,Female,Widowed,Self-Employed,30101.0,63420.0,24,385.0,3,1
1242,54.0,Male,Married,Self-Employed,169703.0,87415.0,48,415.0,4,0
1243,47.0,Female,Married,Self-Employed,223156.0,171835.0,72,596.0,0,1
1244,37.0,Female,Divorced,Employed,122820.0,349157.0,24,678.0,2,0
1245,,Male,Widowed,Unemployed,,,48,,0,0
1246,64.0,Female,Widowed,Employed,200057.0,124012.0,12,694.0,1,0
1247,44.0,Male,Widowed,Self-Employed,178287.0,142465.0,24,656.0,3,1
1248,45.0,Female,Married,Self-Employed,82110.0,125198.0,72,718.0,1,0
1249,27.0,Female,Single,Employed,39215.0,38488.0,48,777.0,3,0
1250,26.0,Female,Married,Unemployed,242190.0,157531.0,72,635.0,2,1
1251,44.0,Male,Widowed,Employed,165096.0,410770.0,24,319.0,1,0
1252,53.0,Female,Widowed,Employed,96949.0,173939.0,12,711.0,4,1
1253,69.0,Male,Widowed,Employed,101855.0,214176.0,24,848.0,1,0
1254,49.0,Female,Married,Unemployed,236054.0,321990.0,48,558.0,3,0
1255,63.0,Female,Widowed,Employed,196555.0,181087.0,12,656.0,3,0
1256,42.0,Female,Divorced,Employed,126279.0,272201.0,12,500.0,0,1
1257,46.0,Female,Widowed,Self-Employed,248644.0,257570.0,12,710.0,1,1
1258,48.0,Male,Single,Employed,229229.0,88026.0,36,587.0,4,0
1259,41.0,Male,Divorced,Self-Employed,161583.0,10305.0,48,347.0,2,0
1260,69.0,Female,Widowed,Self-Employed,141898.0,328420.0,36,669.0,0,0
1261,27.0,Female,Divorced,Self-Employed,170995.0,430956.0,72,530.0,1,0
1262,,Male,Widowed,Unemployed,,,12,,0,0
1263,40.0,Male,Single,Self-Employed,248843.0,422334.0,36,602.0,1,0
1264,61.0,Male,Widowed,Employed,20526.0,404890.0,24,517.0,2,0
1265,69.0,Male,Divorced,Employed,21753.0,178403.0,36,686.0,2,0
1266,40.0,Female,Single,Self-Employed,177320.0,95534.0,60,390.0,4,1
1267,42.0,Female,Married,Self-Employed,34656.0,151388.0,72,357.0,0,1
1268,48.0,Male,Single,Employed,43266.0,152289.0,12,733.0,4,0
1269,60.0,Male,Single,Self-Employed,84555.0,465757.0,12,821.0,1,1
1270,69.0,Male,Single,Unemployed,82995.0,116045.0,72,782.0,2,0
1271,27.0,Male,Divorced,Self-Employed,226828.0,412818.0,72,666.0,2,0
1272,21.0,Male,Single,Unemployed,234646.0,263554.0,48,706.0,3,1
1273,52.0,Male,Widowed,Unemployed,98277.0,354325.0,24,817.0,3,1
1274,33.0,Female,Single,Unemployed,221449.0,378051.0,72,630.0,4,0
1275,50.0,Female,Single,Self-Employed,122345.0,18987.0,72,534.0,0,0
1276,43.0,Female,Widowed,Unemployed,116111.0,54915.0,48,710.0,1,1
1277,39.0,Male,Widowed,Unemployed,85402.0,18543.0,72,482.0,4,0
1278,52.0,Male,Married,Self-Employed,205248.0,295088.0,36,586.0,2,0
1279,50.0,Male,Single,Unemployed,143747.0,194313.0,60,422.0,2,1
1280,49.0,Female,Divorced,Self-Employed,192805.0,145216.0,60,457.0,2,0
1281,69.0,Male,Single,Employed,34418.0,376562.0,60,622.0,1,0
1282,65.0,Male,Single,Unemployed,57185.0,43459.0,72,312.0,4,1
1283,49.0,Female,Widowed,Self-Employed,61745.0,175899.0,60,503.0,1,0
1284,50.0,Male,Married,Employed,244489.0,35741.0,24,601.0,2,0
1285,36.0,Female,Single,Unemployed,204859.0,206087.0,36,342.0,3,0
1286,60.0,Female,Divorced,Unemployed,100123.0,131077.0,60,805.0,4,0
1287,39.0,Male,Single,Self-Employed,203107.0,467950.0,12,490.0,3,0
1288,38.0,Female,Divorced,Employed,107804.0,79627.0,72,359.0,4,0
1289,21.0,Male,Widowed,Self-Employed,217056.0,254783.0,36,765.0,2,0
1290,34.0,Female,Married,Unemployed,203534.0,380516.0,24,678.0,3,0
1291,67.0,Male,Single,Unemployed,188425.0,336885.0,60,728.0,3,0
1292,22.0,Female,Married,Unemployed,131055.0,74177.0,24,361.0,4,0
1293,48.0,Male,Single,Unemployed,224716.0,8543.0,72,601.0,3,0
1294,69.0,Female,Divorced,Employed,139097.0,141663.0,60,471.0,3,0
1295,50.0,Female,Married,Employed,68302.0,246209.0,12,804.0,2,0
1296,58.0,Female,Single,Self-Employed,142561.0,493093.0,36,362.0,4,0
1297,24.0,Male,Widowed,Self-Employed,228051.0,323539.0,12,315.0,4,1
1298,21.0,Male,Divorced,Self-Employed,173507.0,196506.0,60,400.0,0,1
1299,28.0,Female,Married,Unemployed,77728.0,296199.0,48,475.0,4,0
1300,49.0,Male,Single,Self-Employed,118598.0,273260.0,36,492.0,2,0
1301,59.0,Female,Married,Employed,21238.0,322629.0,24,572.0,3,0
1302,23.0,Male,Single,Self-Employed,231929.0,464513.0,60,766.0,0,0
1303,52.0,Female,Divorced,Self-Employed,101610.0,138479.0,12,474.0,3,0
1304,30.0,Male,Widowed,Employed,164121.0,167666.0,72,533.0,4,0
1305,30.0,Female,Divorced,Employed,77193.0,71421.0,48,515.0,1,0
1306,39.0,Female,Married,Unemployed,186656.0,233803.0,72,790.0,3,1
1307,66.0,Female,Married,Employed,86634.0,302555.0,60,716.0,4,1
1308,54.0,Female,Single,Employed,34679.0,491571.0,24,832.0,2,1
1309,53.0,Male,Divorced,Self-Employed,54505.0,391259.0,12,750.0,4,0
1310,43.0,Female,Single,Employed,71341.0,212733.0,36,579.0,0,0
1311,,Male,Divorced,Unemployed,,,48,,1,0
1312,52.0,Male,Married,Self-Employed,66998.0,104772.0,60,445.0,1,1
1313,27.0,Female,Single,Unemployed,228042.0,191516.0,60,366.0,1,0
1314,49.0,Male,Single,Employed,206773.0,357265.0,60,402.0,2,0
1315,28.0,Male,Divorced,Unemployed,195931.0,223653.0,60,609.0,1,0
1316,21.0,Male,Widowed,Unemployed,147203.0,390815.0,12,416.0,3,1
1317,23.0,Female,Divorced,Employed,53178.0,224055.0,36,771.0,2,0
1318,44.0,Male,Widowed,Employed,178647.0,378814.0,24,620.0,4,0
1319,43.0,Male,Divorced,Self-Employed,170401.0,162310.0,48,734.0,0,1
1320,28.0,Female,Married,Self-Employed,208326.0,109627.0,60,669.0,2,0
1321,67.0,Female,Single,Self-Employed,127373.0,177775.0,72,486.0,0,0
1322,57.0,Male,Divorced,Employed,235101.0,171268.0,60,768.0,2,0
1323,23.0,Female,Married,Unemployed,238438.0,213293.0,36,772.0,4,1
1324,53.0,Male,Divorced,Unemployed,124139.0,279882.0,36,753.0,0,0
1325,48.0,Male,Single,Self-Employed,120290.0,119183.0,12,745.0,2,0
1326,67.0,Male,Divorced,Self-Employed,224734.0,282916.0,12,393.0,0,1
1327,28.0,Female,Widowed,Employed,191140.0,332414.0,72,337.0,1,0
1328,54.0,Male,Single,Unemployed,78951.0,474385.0,72,781.0,1,1
1329,55.0,Female,Widowed,Self-Employed,107629.0,421708.0,12,410.0,1,0
1330,52.0,Female,Married,Employed,186243.0,322123.0,48,709.0,3,0
1331,44.0,Male,Married,Self-Employed,159334.0,759720.0,72,467.0,1,0
1332,34.0,Female,Divorced,Employed,194342.0,186410.0,12,696.0,1,1
1333,52.0,Female,Widowed,Unemployed,171857.0,118585.0,60,426.0,4,1
1334,66.0,Female,Widowed,Employed,190541.0,462767.0,12,341.0,0,0
1335,63.0,Female,Single,Self-Employed,88831.0,257669.0,48,340.0,0,0
1336,,Female,Widowed,Self-Employed,,,12,,1,1
1337,24.0,Male,Widowed,Unemployed,65643.0,404444.0,12,698.0,0,0
1338,57.0,Female,Single,Unemployed,218729.0,204439.0,60,481.0,2,0
1339,41.0,Male,Single,Self-Employed,23582.0,156117.0,72,480.0,1,1
1340,34.0,Male,Widowed,Self-Employed,132781.0,219740.0,60,763.0,1,1
1341,51.0,Male,Divorced,Self-Employed,181352.0,212663.0,60,349.0,3,0
1342,68.0,Male,Single,Unemployed,193661.0,29318.0,12,707.0,2,1
1343,38.0,Male,Single,Self-Employed,124004.0,325602.0,60,700.0,1,0
1344,27.0,Male,Widowed,Unemployed,60000.0,412011.0,36,445.0,1,0
1345,30.0,Female,Widowed,Self-Employed,122592.0,373000.0,24,597.0,0,1
1346,27.0,Female,Single,Employed,248280.0,90184.0,24,444.0,1,0
1347,53.0,Female,Widowed,Employed,21085.0,452740.0,60,315.0,1,1
1348,43.0,Male,Single,Self-Employed,232499.0,133789.0,72,384.0,1,1
1349,41.0,Female,Divorced,Employed,166672.0,485910.0,48,515.0,1,0
1350,39.0,Female,Divorced,Unemployed,117994.0,26747.0,60,781.0,3,1
1351,68.0,Female,Single,Employed,210873.0,258651.0,72,351.0,2,0
1352,39.0,Male,Single,Employed,212811.0,224842.0,60,847.0,3,0
1353,56.0,Female,Married,Unemployed,225253.0,183445.0,12,406.0,0,1
1354,49.0,Male,Married,Employed,137309.0,167632.0,72,518.0,4,1
1355,,Female,Widowed,Employed,,,48,,1,0
1356,22.0,Male,Widowed,Self-Employed,192668.0,432047.0,60,670.0,0,0
1357,21.0,Male,Single,Unemployed,90410.0,68073.0,36,553.0,4,0
1358,67.0,Male,Single,Unemployed,230375.0,159115.0,72,704.0,1,0
1359,25.0,Female,Married,Self-Employed,203260.0,247720.0,24,329.0,1,0
1360,40.0,Female,Married,Self-Employed,46825.0,463538.0,72,484.0,4,0
1361,31.0,Male,Single,Employed,161985.0,320044.0,36,588.0,3,0
1362,62.0,Female,Divorced,Employed,232823.0,288073.0,36,658.0,4,1
1363,22.0,Male,Divorced,Employed,104269.0,40500.0,36,773.0,4,0
1364,23.0,Male,Widowed,Self-Employed,34332.0,269016.0,48,699.0,2,0
1365,43.0,Female,Single,Unemployed,74895.0,173560.0,48,432.0,1,1
1366,32.0,Female,Single,Employed,155504.0,334649.0,72,801.0,1,0
1367,40.0,Female,Widowed,Self-Employed,239167.0,292604.0,48,802.0,3,1
1368,25.0,Male,Married,Unemployed,177642.0,17155.0,24,376.0,3,0
1369,57.0,Male,Married,Self-Employed,157175.0,410086.0,12,649.0,2,0
1370,58.0,Female,Divorced,Employed,142046.0,382150.0,72,359.0,2,0
1371,50.0,Male,Single,Self-Employed,166972.0,361072.0,60,754.0,2,0
1372,29.0,Female,Married,Self-Employed,209487.0,139789.0,60,764.0,3,0
1373,54.0,Male,Divorced,Self-Employed,87567.0,131075.0,72,610.0,4,0
1374,64.0,Female,Divorced,Self-Employed,82713.0,137446.0,12,390.0,1,0
1375,55.0,Female,Divorced,Unemployed,234241.0,157898.0,60,597.0,1,0
1376,42.0,Male,Married,Employed,78639.0,472431.0,72,624.0,0,0
1377,64.0,Female,Married,Unemployed,239800.0,382282.0,72,579.0,3,1
1378,44.0,Female,Single,Self-Employed,236548.0,149499.0,36,417.0,3,1
1379,37.0,Male,Single,Self-Employed,160060.0,69442.0,24,570.0,2,1
1380,30.0,Female,Divorced,Employed,123603.0,487316.0,60,816.0,0,1
1381,50.0,Male,Divorced,Employed,98488.0,432924.0,24,400.0,0,0
1382,66.0,Female,Married,Unemployed,112905.0,367815.0,72,687.0,3,0
1383,43.0,Male,Married,Unemployed,22977.0,160343.0,12,585.0,2,1
1384,52.0,Female,Single,Employed,135650.0,199644.0,72,352.0,1,0
1385,37.0,Female,Single,Unemployed,74641.0,283775.0,60,539.0,2,0
1386,37.0,Female,Widowed,Self-Employed,152340.0,24887.0,24,513.0,1,0
1387,34.0,Female,Single,Self-Employed,134465.0,30259.0,36,660.0,3,0
1388,29.0,Male,Married,Employed,74431.0,102932.0,36,663.0,2,0
1389,60.0,Male,Divorced,Unemployed,36756.0,62987.0,72,626.0,0,1
1390,22.0,Male,Widowed,Self-Employed,171836.0,185702.0,12,775.0,4,1
1391,65.0,Male,Single,Employed,210984.0,286288.0,48,396.0,0,0
1392,45.0,Male,Single,Unemployed,191457.0,214263.0,60,626.0,1,0
1393,59.0,Male,Married,Self-Employed,166104.0,242344.0,72,372.0,3,0
1394,,Male,Widowed,Unemployed,,,36,,2,0
1395,42.0,Female,Single,Unemployed,196774.0,191164.0,36,469.0,3,1
1396,63.0,Female,Divorced,Unemployed,162957.0,156908.0,12,632.0,3,0
1397,66.0,Female,Married,Employed,29796.0,249119.0,36,456.0,1,1
1398,24.0,Female,Widowed,Self-Employed,124583.0,465120.0,60,718.0,3,0
1399,46.0,Male,Single,Employed,183935.0,236602.0,12,757.0,2,0
1400,49.0,Male,Single,Self-Employed,101014.0,311600.0,24,398.0,0,1
1401,,Male,Widowed,Self-Employed,,,12,,3,1
1402,54.0,Female,Married,Employed,171825.0,125250.0,60,776.0,2,1
1403,43.0,Male,Widowed,Employed,40325.0,344879.0,60,740.0,2,1
1404,57.0,Female,Widowed,Self-Employed,158093.0,278713.0,24,493.0,1,1
1405,31.0,Male,Married,Self-Employed,231793.0,392438.0,72,674.0,3,1
1406,26.0,Male,Single,Self-Employed,73096.0,235435.0,12,666.0,1,1
1407,38.0,Male,Divorced,Unemployed,222476.0,429398.0,60,454.0,0,0
1408,41.0,Male,Married,Self-Employed,164143.0,476867.0,60,798.0,0,0
1409,62.0,Female,Divorced,Employed,84649.0,157721.0,24,833.0,2,0
1410,56.0,Female,Single,Employed,28041.0,350875.0,48,757.0,3,0
1411,61.0,Male,Widowed,Employed,233123.0,363276.0,12,412.0,2,1
1412,58.0,Female,Divorced,Self-Employed,60058.0,105497.0,60,323.0,3,0
1413,54.0,Male,Single,Self-Employed,68263.0,294147.0,36,582.0,1,0
1414,37.0,Male,Single,Unemployed,242574.0,414767.0,24,591.0,0,1
1415,57.0,Male,Widowed,Unemployed,124820.0,119432.0,48,662.0,0,0
1416,45.0,Male,Widowed,Employed,127645.0,159898.0,48,700.0,1,0
1417,58.0,Female,Single,Unemployed,195542.0,369630.0,24,565.0,4,0
1418,32.0,Male,Single,Unemployed,238898.0,160801.0,48,353.0,4,1
1419,43.0,Male,Divorced,Employed,247310.0,449912.0,60,721.0,4,0
1420,62.0,Female,Single,Self-Employed,48223.0,402084.0,48,773.0,3,1
1421,42.0,Male,Single,Unemployed,53575.0,46274.0,12,542.0,1,0
1422,41.0,Female,Divorced,Self-Employed,196871.0,43718.0,36,653.0,3,1
1423,47.0,Male,Married,Employed,41661.0,430569.0,60,687.0,3,0
1424,51.0,Male,Divorced,Employed,233047.0,46682.0,24,477.0,1,0
1425,26.0,Male,Divorced,Unemployed,56432.0,35653.0,36,774.0,3,0
1426,47.0,Male,Widowed,Employed,182219.0,262583.0,72,704.0,1,0
1427,60.0,Male,Divorced,Employed,49114.0,150213.0,60,335.0,4,0
1428,54.0,Male,Single,Employed,26030.0,409753.0,36,657.0,4,0
1429,32.0,Female,Single,Unemployed,110051.0,35401.0,48,626.0,3,0
1430,65.0,Male,Single,Unemployed,198501.0,163459.0,72,343.0,0,1
1431,27.0,Female,Married,Unemployed,67743.0,86690.0,24,619.0,1,0
1432,30.0,Female,Single,Employed,246941.0,367757.0,24,771.0,2,1
1433,65.0,Male,Married,Self-Employed,145756.0,142702.0,12,568.0,2,1
1434,37.0,Female,Single,Employed,85615.0,441677.0,48,824.0,3,0
1435,46.0,Male,Divorced,Unemployed,67577.0,478530.0,12,324.0,0,0
1436,41.0,Female,Widowed,Self-Employed,245656.0,311437.0,12,456.0,1,0
1437,48.0,Male,Single,Self-Employed,130436.0,421286.0,48,484.0,4,1
1438,66.0,Female,Married,Unemployed,22966.0,280560.0,60,473.0,3,1
1439,,Female,Married,Self-Employed,,,72,,1,0
1440,63.0,Male,Widowed,Self-Employed,133838.0,382181.0,12,485.0,1,0
1441,21.0,Female,Single,Unemployed,23728.0,358079.0,36,580.0,1,0
1442,56.0,Male,Divorced,Self-Employed,188376.0,406845.0,72,594.0,0,1
1443,46.0,Male,Single,Self-Employed,200349.0,461660.0,60,827.0,1,1
1444,49.0,Male,Single,Unemployed,241402.0,275504.0,48,487.0,0,1
1445,41.0,Male,Widowed,Self-Employed,152019.0,17011.0,24,711.0,0,1
1446,31.0,Male,Single,Self-Employed,229173.0,45721.0,60,485.0,1,0
1447,60.0,Female,Divorced,Self-Employed,101380.0,262366.0,12,843.0,4,1
1448,31.0,Female,Married,Self-Employed,86130.0,303213.0,36,600.0,1,1
1449,56.0,Female,Widowed,Unemployed,41414.0,320414.0,72,608.0,4,0
1450,69.0,Male,Divorced,Employed,247298.0,16227.0,48,488.0,3,0
1451,59.0,Female,Married,Employed,233132.0,44587.0,24,710.0,2,0
1452,,Female,Widowed,Self-Employed,,,72,,3,1
1453,55.0,Female,Widowed,Unemployed,170511.0,442766.0,36,686.0,0,0
1454,54.0,Female,Married,Unemployed,111742.0,335449.0,24,492.0,3,0
1455,,Female,Married,Self-Employed,,,48,,2,0
1456,44.0,Male,Divorced,Employed,197857.0,320795.0,72,352.0,2,0
1457,42.0,Male,Single,Self-Employed,56973.0,318476.0,60,774.0,4,0
